4.495800000000000182e+03 3.147283557099548323e-01 5.065110666666666761e-02 5.417904444444444217e-02 -3.977300000000013824e+00
4.553712000000000444e+03 2.980815434632835825e-01 5.027311333333332743e-02 5.417904444444444217e-02 -4.200872000000003936e+00
4.620768000000000029e+03 2.814504298878694466e-01 4.939112888888889247e-02 5.317106222222221790e-02 -4.465008000000011634e+00
4.681728000000000065e+03 2.605338093164947799e-01 4.913913333333333466e-02 5.342305777777777570e-02 -5.368767999999988660e+00
4.419600000000000364e+03 3.406282722821655229e-01 5.178508666666666732e-02 5.594301333333333293e-02 -4.072600000000022646e+00
4.297680000000000291e+03 3.535155015656049060e-01 5.228907777777777599e-02 5.657300222222221703e-02 -3.565080000000023119e+00
4.117847999999999956e+03 3.725025077572800547e-01 5.380105111111110894e-02 5.821097333333333235e-02 -3.733988000000010743e+00
